"","Track URI","track_name","album_name","artist_name","release_date","song_dur","pop","exp","Added By","Added At","genre","record_label","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_sig","artist_group","mean_song_dur","mean_pop","mean_exp","mean_danceability","mean_energy","mean_loudness","mean_speechiness","mean_acousticness","mean_instrumentalness","mean_liveness","mean_valence","mean_tempo"
"179","spotify:track:1ID1QFSNNxi0hiZCNcwjUC","Legend","If You're Reading This It's Too Late - 2015","Drake",2015-02-12,241853,65,TRUE,"bobrossthelegend",2026-02-16 17:34:40,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.714,0.563,1,-7.574,1,0.0723,0.0266,0,0.0776,0.31,100.091,4,"Drake",242925.235294118,64.4705882352941,1,0.678588235294118,0.518,-7.786,0.208817647058824,0.261058823529412,3.68270588235294e-05,0.178329411764706,0.339352941176471,114.139764705882
"180","spotify:track:79XrkTOfV1AqySNjVlygpW","Energy","If You're Reading This It's Too Late - 2015","Drake",2015-02-12,181933,71,TRUE,"bobrossthelegend",2026-02-16 17:34:40,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.747,0.571,11,-7.916,1,0.478,0.38,0,0.534,0.553,172.104,4,"Drake",242925.235294118,64.4705882352941,1,0.678588235294118,0.518,-7.786,0.208817647058824,0.261058823529412,3.68270588235294e-05,0.178329411764706,0.339352941176471,114.139764705882
"181","spotify:track:12d5QFwzh60IIHlsSnAvps","10 Bands","If You're Reading This It's Too Late - 2015","Drake",2015-02-12,177733,63,TRUE,"bobrossthelegend",2026-02-16 17:34:40,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.825,0.756,11,-3.687,0,0.383,0.265,2.15e-06,0.0762,0.888,172.938,4,"Drake",242925.235294118,64.4705882352941,1,0.678588235294118,0.518,-7.786,0.208817647058824,0.261058823529412,3.68270588235294e-05,0.178329411764706,0.339352941176471,114.139764705882
"182","spotify:track:5InOp6q2vvx0fShv3bzFLZ","Know Yourself","If You're Reading This It's Too Late - 2015","Drake",2015-02-12,275840,67,TRUE,"bobrossthelegend",2026-02-16 17:34:40,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.72,0.412,11,-8.687,0,0.223,0.196,0,0.342,0.179,114.408,4,"Drake",242925.235294118,64.4705882352941,1,0.678588235294118,0.518,-7.786,0.208817647058824,0.261058823529412,3.68270588235294e-05,0.178329411764706,0.339352941176471,114.139764705882
"183","spotify:track:2durxb17bXcmQJHSt8JAdO","No Tellin'","If You're Reading This It's Too Late - 2015","Drake",2015-02-12,310933,59,TRUE,"bobrossthelegend",2026-02-16 17:34:40,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.823,0.467,0,-10.394,0,0.301,0.543,1.06e-06,0.135,0.618,95.026,4,"Drake",242925.235294118,64.4705882352941,1,0.678588235294118,0.518,-7.786,0.208817647058824,0.261058823529412,3.68270588235294e-05,0.178329411764706,0.339352941176471,114.139764705882
"184","spotify:track:4v7SAP4KD96BFLWiCd1vF0","Madonna","If You're Reading This It's Too Late - 2015","Drake",2015-02-12,177840,58,TRUE,"bobrossthelegend",2026-02-16 17:34:40,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.905,0.492,2,-8.598,1,0.0595,0.0149,3.77e-05,0.371,0.142,110.017,4,"Drake",242925.235294118,64.4705882352941,1,0.678588235294118,0.518,-7.786,0.208817647058824,0.261058823529412,3.68270588235294e-05,0.178329411764706,0.339352941176471,114.139764705882
"185","spotify:track:3a8tAZFJxlmBwOtrf5L1oC","6 God","If You're Reading This It's Too Late - 2015","Drake",2015-02-12,180666,63,TRUE,"bobrossthelegend",2026-02-16 17:34:40,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.868,0.623,2,-8.595,1,0.101,0.0249,0,0.125,0.498,105.446,4,"Drake",242925.235294118,64.4705882352941,1,0.678588235294118,0.518,-7.786,0.208817647058824,0.261058823529412,3.68270588235294e-05,0.178329411764706,0.339352941176471,114.139764705882
"186","spotify:track:2mmUoyPxzbxehpfm1TpTRK","Star67","If You're Reading This It's Too Late - 2015","Drake",2015-02-12,294973,66,TRUE,"bobrossthelegend",2026-02-16 17:34:40,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.521,0.392,3,-7.88,1,0.17,0.747,8.81e-06,0.198,0.166,91.939,4,"Drake",242925.235294118,64.4705882352941,1,0.678588235294118,0.518,-7.786,0.208817647058824,0.261058823529412,3.68270588235294e-05,0.178329411764706,0.339352941176471,114.139764705882
"187","spotify:track:1OHoBC4icbuNhpSxP400sv","Preach","If You're Reading This It's Too Late - 2015","Drake",2015-02-12,236973,68,TRUE,"bobrossthelegend",2026-02-16 17:34:40,"rap,dark r&b,r&b,trap soul","Cash Money Records/Young Money Ent./Universal Rec.",0.605,0.51,11,-8.094,0,0.423,0.165,8.8e-05,0.104,0.389,65.255,4,"Drake",242925.235294118,64.4705882352941,1,0.678588235294118,0.518,-7.786,0.208817647058824,0.261058823529412,3.68270588235294e-05,0.178329411764706,0.339352941176471,114.139764705882
"188","spotify:track:6oLHyWvmk6bKrA91EIYZBp","Wednesday Night Interlude","If You're Reading This It's Too Late - 2015","Drake",2015-02-12,212280,63,TRUE,"bobrossthelegend",2026-02-16 17:34:40,"rap,dark r&b,r&b,trap soul","Cash Money Records/Young Money Ent./Universal Rec.",0.312,0.466,9,-8.163,0,0.0509,0.729,7.34e-06,0.215,0.195,135.44,4,"Drake",242925.235294118,64.4705882352941,1,0.678588235294118,0.518,-7.786,0.208817647058824,0.261058823529412,3.68270588235294e-05,0.178329411764706,0.339352941176471,114.139764705882
"189","spotify:track:63p3Slj0shAFP0Q7dQetj5","Used To","If You're Reading This It's Too Late - 2015","Drake",2015-02-12,268480,58,TRUE,"bobrossthelegend",2026-02-16 17:34:40,"rap,hip hop","Cash Money Records/Young Money Ent./Universal Rec.",0.926,0.427,10,-7.584,0,0.105,0.0703,0.000337,0.0818,0.304,96.025,4,"Drake",242925.235294118,64.4705882352941,1,0.678588235294118,0.518,-7.786,0.208817647058824,0.261058823529412,3.68270588235294e-05,0.178329411764706,0.339352941176471,114.139764705882
"190","spotify:track:4kdfjhj9xNkYU0R8xlDy8k","6 Man","If You're Reading This It's Too Late - 2015","Drake",2015-02-12,167653,61,TRUE,"bobrossthelegend",2026-02-16 17:34:40,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.568,0.535,4,-9.306,1,0.513,0.217,0,0.114,0.326,83.589,4,"Drake",242925.235294118,64.4705882352941,1,0.678588235294118,0.518,-7.786,0.208817647058824,0.261058823529412,3.68270588235294e-05,0.178329411764706,0.339352941176471,114.139764705882
"191","spotify:track:4zLOwx1yRJXWkHKt1XzF1p","Now & Forever","If You're Reading This It's Too Late - 2015","Drake",2015-02-12,281320,68,TRUE,"bobrossthelegend",2026-02-16 17:34:40,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.555,0.481,6,-7.419,1,0.0322,0.124,0,0.101,0.098,107.793,4,"Drake",242925.235294118,64.4705882352941,1,0.678588235294118,0.518,-7.786,0.208817647058824,0.261058823529412,3.68270588235294e-05,0.178329411764706,0.339352941176471,114.139764705882
"192","spotify:track:6ImxYXeLDQPIv4qo7bMhSk","Company","If You're Reading This It's Too Late - 2015","Drake",2015-02-12,252640,64,TRUE,"bobrossthelegend",2026-02-16 17:34:40,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.651,0.55,7,-8.215,1,0.0496,0.0403,0,0.165,0.119,107.567,4,"Drake",242925.235294118,64.4705882352941,1,0.678588235294118,0.518,-7.786,0.208817647058824,0.261058823529412,3.68270588235294e-05,0.178329411764706,0.339352941176471,114.139764705882
"193","spotify:track:2YaDRtIlQiZ5WDDB2YuEOC","You & The 6","If You're Reading This It's Too Late - 2015","Drake",2015-02-12,264906,63,TRUE,"bobrossthelegend",2026-02-16 17:34:40,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.545,0.476,7,-7.444,0,0.284,0.168,0,0.13,0.223,154.362,4,"Drake",242925.235294118,64.4705882352941,1,0.678588235294118,0.518,-7.786,0.208817647058824,0.261058823529412,3.68270588235294e-05,0.178329411764706,0.339352941176471,114.139764705882
"194","spotify:track:7JXZq0JgG2zTrSOAgY8VMC","Jungle","If You're Reading This It's Too Late - 2015","Drake",2015-02-12,320400,75,TRUE,"bobrossthelegend",2026-02-16 17:34:40,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.697,0.235,7,-8.651,1,0.0534,0.62,0.000144,0.107,0.378,99.947,4,"Drake",242925.235294118,64.4705882352941,1,0.678588235294118,0.518,-7.786,0.208817647058824,0.261058823529412,3.68270588235294e-05,0.178329411764706,0.339352941176471,114.139764705882
"195","spotify:track:5mZJwWdxAOR4xUvSGZvvMU","6PM In New York","If You're Reading This It's Too Late - 2015","Drake",2015-02-12,283306,64,TRUE,"bobrossthelegend",2026-02-16 17:34:40,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.554,0.85,5,-4.155,1,0.251,0.107,0,0.155,0.383,128.429,3,"Drake",242925.235294118,64.4705882352941,1,0.678588235294118,0.518,-7.786,0.208817647058824,0.261058823529412,3.68270588235294e-05,0.178329411764706,0.339352941176471,114.139764705882
"196","spotify:track:0GR7iJLhj80KD5LkA14ZRn","Digital Dash","What A Time To Be Alive - 2015","Drake",2015-09-20,231231,66,TRUE,"bobrossthelegend",2026-02-16 17:34:49,"rap","Cash Money Records Inc.",0.881,0.546,2,-7.566,1,0.12,0.00296,4.72e-06,0.226,0.276,140.032,4,"Drake",224725.6,61.6,1,0.7786,0.5015,-8.399,0.26757,0.1021799,0.00016608,0.16087,0.3069,138.3284
"197","spotify:track:7jslhIiELQkgW9IHeYNOWE","Big Rings","What A Time To Be Alive - 2015","Drake",2015-09-20,217706,57,TRUE,"bobrossthelegend",2026-02-16 17:34:49,"rap","Cash Money Records Inc.",0.776,0.675,8,-6.224,0,0.266,0.00196,0,0.227,0.27,131.984,4,"Drake",224725.6,61.6,1,0.7786,0.5015,-8.399,0.26757,0.1021799,0.00016608,0.16087,0.3069,138.3284
"198","spotify:track:2uTG00P1DkhB97pdITkl2O","Live From The Gutter","What A Time To Be Alive - 2015","Drake",2015-09-20,211642,61,TRUE,"bobrossthelegend",2026-02-16 17:34:49,"rap","Cash Money Records Inc.",0.824,0.49,7,-8.391,1,0.429,0.0369,1.24e-06,0.0807,0.307,165.948,4,"Drake",224725.6,61.6,1,0.7786,0.5015,-8.399,0.26757,0.1021799,0.00016608,0.16087,0.3069,138.3284
"199","spotify:track:2AGottAzfC8bHzF7kEJ3Wa","Diamonds Dancing","What A Time To Be Alive - 2015","Drake",2015-09-20,314631,62,TRUE,"bobrossthelegend",2026-02-16 17:34:49,"rap","Cash Money Records Inc.",0.51,0.358,1,-10.847,1,0.0467,0.125,3.74e-05,0.111,0.171,136.036,4,"Drake",224725.6,61.6,1,0.7786,0.5015,-8.399,0.26757,0.1021799,0.00016608,0.16087,0.3069,138.3284
"200","spotify:track:0B5OTb36fzLayn6XQHg5A1","Scholarships","What A Time To Be Alive - 2015","Drake",2015-09-20,209287,63,TRUE,"bobrossthelegend",2026-02-16 17:34:49,"rap","Cash Money Records Inc.",0.739,0.416,0,-9.319,0,0.285,0.0966,1.27e-05,0.1,0.259,109.168,4,"Drake",224725.6,61.6,1,0.7786,0.5015,-8.399,0.26757,0.1021799,0.00016608,0.16087,0.3069,138.3284
"201","spotify:track:76kyKtPLsFbQkdQ86QrkF4","Plastic Bag","What A Time To Be Alive - 2015","Drake",2015-09-20,202084,60,TRUE,"bobrossthelegend",2026-02-16 17:34:49,"rap","Cash Money Records Inc.",0.845,0.479,1,-6.065,1,0.298,0.0104,1.79e-06,0.157,0.35,170.919,3,"Drake",224725.6,61.6,1,0.7786,0.5015,-8.399,0.26757,0.1021799,0.00016608,0.16087,0.3069,138.3284
"202","spotify:track:6bqtKURdSWkInAJHDkuaL0","I'm The Plug","What A Time To Be Alive - 2015","Drake",2015-09-20,180000,58,TRUE,"bobrossthelegend",2026-02-16 17:34:49,"rap","Cash Money Records Inc.",0.828,0.55,5,-9.158,1,0.255,0.000379,0.0016,0.134,0.254,160.016,4,"Drake",224725.6,61.6,1,0.7786,0.5015,-8.399,0.26757,0.1021799,0.00016608,0.16087,0.3069,138.3284
"203","spotify:track:4gowy3WT6D1yhMLgRBlf9C","Change Locations","What A Time To Be Alive - 2015","Drake",2015-09-20,220862,60,TRUE,"bobrossthelegend",2026-02-16 17:34:49,"rap","Cash Money Records Inc.",0.787,0.329,0,-9.991,1,0.391,0.0207,2.95e-06,0.118,0.209,137.85,4,"Drake",224725.6,61.6,1,0.7786,0.5015,-8.399,0.26757,0.1021799,0.00016608,0.16087,0.3069,138.3284
"204","spotify:track:27GmP9AWRs744SzKcpJsTZ","Jumpman","What A Time To Be Alive - 2015","Drake",2015-09-20,205879,70,TRUE,"bobrossthelegend",2026-02-16 17:34:49,"rap","Cash Money Records Inc.",0.852,0.553,1,-7.286,1,0.187,0.0559,0,0.332,0.656,142.079,4,"Drake",224725.6,61.6,1,0.7786,0.5015,-8.399,0.26757,0.1021799,0.00016608,0.16087,0.3069,138.3284
"205","spotify:track:1DmnEYXa4WfbdhAPwNzgD8","30 for 30 Freestyle","What A Time To Be Alive - 2015","Drake",2015-09-20,253934,59,TRUE,"bobrossthelegend",2026-02-16 17:34:49,"rap","Cash Money Records Inc.",0.744,0.619,4,-9.143,0,0.398,0.671,0,0.123,0.317,89.252,4,"Drake",224725.6,61.6,1,0.7786,0.5015,-8.399,0.26757,0.1021799,0.00016608,0.16087,0.3069,138.3284
"206","spotify:track:7sBwAWyXfiIgrYQ8BaJESH","Keep The Family Close","Views - 2016","Drake",2016-03-04,328906,64,TRUE,"bobrossthelegend",2026-02-16 17:34:56,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.378,0.566,9,-7.685,0,0.0482,0.149,0,0.382,0.196,87.691,3,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"207","spotify:track:1C7KSXR2GVxknex6I4ANco","9","Views - 2016","Drake",2016-03-04,255786,81,TRUE,"bobrossthelegend",2026-02-16 17:34:56,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.68,0.712,10,-7.184,1,0.0453,0.000803,0.000612,0.237,0.0379,100.009,4,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"208","spotify:track:03L2AoiRbWhvt7BDMx1jUB","U With Me?","Views - 2016","Drake",2016-03-04,297373,67,TRUE,"bobrossthelegend",2026-02-16 17:34:56,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.429,0.43,2,-11.373,1,0.165,0.338,1.18e-05,0.138,0.125,174.983,4,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"209","spotify:track:3cjF2OFRmip8spwZYQRKxP","Feel No Ways","Views - 2016","Drake",2016-03-04,240653,77,TRUE,"bobrossthelegend",2026-02-16 17:34:56,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.582,0.677,7,-7.081,1,0.172,0.0312,6.6e-06,0.122,0.205,193.818,4,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"210","spotify:track:5NFYuqu8V6QXc6mzcLImd6","Hype","Views - 2016","Drake",2016-03-04,209413,60,TRUE,"bobrossthelegend",2026-02-16 17:34:56,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.787,0.635,4,-8.271,0,0.155,0.0253,0,0.357,0.237,130.018,4,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"211","spotify:track:4PA16FAl8LPmFmOhARawdV","Weston Road Flows","Views - 2016","Drake",2016-03-04,253533,68,TRUE,"bobrossthelegend",2026-02-16 17:34:56,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.623,0.74,1,-6.942,1,0.307,0.0635,0,0.366,0.35,82.877,4,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"212","spotify:track:4cRBqWBjuccCowYVHFlXK6","Redemption","Views - 2016","Drake",2016-03-04,333946,69,TRUE,"bobrossthelegend",2026-02-16 17:34:56,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.694,0.314,0,-7.82,1,0.116,0.611,2.07e-06,0.117,0.341,119.905,4,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"213","spotify:track:3aJkV6DUTSCqOwVwaBDG9B","With You","Views - 2016","Drake",2016-03-04,195053,64,TRUE,"bobrossthelegend",2026-02-16 17:34:56,"rap,dark r&b,r&b,trap soul","Cash Money Records/Young Money Ent./Universal Rec.",0.878,0.406,1,-9.961,1,0.248,0.134,0.000234,0.112,0.784,128.014,4,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"214","spotify:track:2qLcJOLrh6Djda4uLbldSA","Faithful","Views - 2016","Drake",2016-03-04,290133,58,TRUE,"bobrossthelegend",2026-02-16 17:34:56,"rap,trap soul,alternative r&b,southern hip hop,crunk","Cash Money Records/Young Money Ent./Universal Rec.",0.536,0.449,1,-10.499,1,0.103,0.11,1.49e-05,0.284,0.171,99.889,4,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"215","spotify:track:433P7tDcIAi6NLnf4Sh6tI","Still Here","Views - 2016","Drake",2016-03-04,189853,65,TRUE,"bobrossthelegend",2026-02-16 17:34:56,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.834,0.433,0,-9.607,1,0.174,0.0258,0,0.633,0.229,133.938,3,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"216","spotify:track:3O8NlPh2LByMU9lSRSHedm","Controlla","Views - 2016","Drake",2016-03-04,245226,74,TRUE,"bobrossthelegend",2026-02-16 17:34:56,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.59,0.468,10,-11.083,0,0.185,0.0789,0,0.101,0.349,92.287,4,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"217","spotify:track:1zi7xx7UVEFkmKfv06H8x0","One Dance","Views - 2016","Drake",2016-03-04,173986,91,FALSE,"bobrossthelegend",2026-02-16 17:34:56,"rap,afrobeats,afrobeat,afropop,azonto,afroswing,afro r&b,afropiano","Cash Money Records/Young Money Ent./Universal Rec.",0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,4,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"218","spotify:track:5e574bhjycX1eH2l4Auage","Grammys","Views - 2016","Drake",2016-03-04,220426,60,TRUE,"bobrossthelegend",2026-02-16 17:34:56,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.676,0.432,1,-9.51,1,0.502,0.00163,3.84e-06,0.0799,0.12,145.869,4,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"219","spotify:track:3NxAG2ni1lLa8RKL6a0INc","Childs Play","Views - 2016","Drake",2016-03-04,241400,68,TRUE,"bobrossthelegend",2026-02-16 17:34:56,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.746,0.475,10,-11.243,0,0.113,0.0175,1.1e-05,0.197,0.292,80.006,4,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"220","spotify:track:5mPSyjLatqB00IkPqRlbTE","Pop Style","Views - 2016","Drake",2016-03-04,212946,61,TRUE,"bobrossthelegend",2026-02-16 17:34:56,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.713,0.462,7,-10.027,1,0.123,0.192,2.16e-06,0.105,0.0594,133.053,4,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"221","spotify:track:3BtuIIrQlkujKPuWF2B85z","Too Good","Views - 2016","Drake",2016-03-04,263373,74,TRUE,"bobrossthelegend",2026-02-16 17:34:56,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,4,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"222","spotify:track:3ppVO2tyWRRznNmONvt7Se","Summers Over Interlude","Views - 2016","Drake",2016-03-04,106333,72,TRUE,"bobrossthelegend",2026-02-16 17:34:56,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.699,0.255,4,-8.647,0,0.0303,0.405,0.00242,0.0985,0.242,132.031,3,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"223","spotify:track:4BhGTc3Cgay2U1QcTS7vQe","Fire & Desire","Views - 2016","Drake",2016-03-04,238120,74,TRUE,"bobrossthelegend",2026-02-16 17:34:56,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.722,0.252,1,-14.411,0,0.0761,0.0671,0,0.0852,0.275,79.923,4,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"224","spotify:track:7MjSipTto9QljYzZnloXOn","Views","Views - 2016","Drake",2016-03-04,311960,65,TRUE,"bobrossthelegend",2026-02-16 17:34:56,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.395,0.852,5,-5.896,1,0.37,0.0657,0,0.262,0.112,76.428,4,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
"225","spotify:track:0wwPcA6wtMf6HUMpIRdeP7","Hotline Bling","Views - 2016","Drake",2016-03-04,267066,84,FALSE,"bobrossthelegend",2026-02-16 17:34:56,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,4,"Drake",243774.25,69.8,0.9,0.67195,0.5232,-8.92755,0.15728,0.11878365,0.0002678585,0.2078,0.272215,117.3834
